Year,Month,Danceability,Energy,Speechiness,Acousticness,Instrumentalness,Liveness
1962,7,0.56025,0.5184444444444445,0.04343333333333334,0.6434805555555556,4.5216666666666663e-05,0.21111666666666667
1962,8,0.5396382978723404,0.525936170212766,0.046014893617021276,0.6130042553191489,3.0337234042553195e-05,0.20607659574468087
1962,9,0.5442926829268292,0.542609756097561,0.04882682926829268,0.6136219512195122,0.0003451780487804878,0.1753170731707317
1962,10,0.5365454545454545,0.5780454545454545,0.04992272727272728,0.5164636363636363,0.0018143704545454547,0.14508181818181817
1962,11,0.5476,0.5387,0.03956,0.64505,0.002621108,0.14779
1962,12,0.5866875,0.49374999999999997,0.03274375,0.6129375,4.90625e-07,0.1205
1963,1,0.602,0.5203870967741936,0.039461290322580646,0.7075483870967743,0.0047182645161290325,0.1340516129032258
1963,2,0.5411190476190476,0.46761904761904766,0.04269047619047619,0.7266190476190476,0.0035150780952380952,0.14260952380952382
1963,3,0.5392537313432836,0.4814029850746268,0.04654776119402985,0.7003134328358209,0.003578501492537314,0.16795522388059703
1963,4,0.4806739130434783,0.41096956521739136,0.04618043478260869,0.6739130434782609,0.0010053102173913043,0.1821695652173913
1963,5,0.46524999999999994,0.4069055555555556,0.04298888888888888,0.6728333333333334,0.0012314597222222222,0.20502222222222222
1963,6,0.5346315789473683,0.4739342105263158,0.03426315789473684,0.6088684210526316,0.028046976315789476,0.2769578947368421
1963,7,0.5806666666666668,0.57109,0.03742666666666667,0.5562,0.07121492266666668,0.3765
1963,8,0.5548181818181818,0.5569999999999999,0.04386818181818181,0.6625,0.06076960931818182,0.36738863636363633
1963,9,0.4741666666666667,0.5676041666666667,0.04826666666666666,0.6421458333333333,0.044551759375,0.31306666666666666
1963,10,0.48344000000000004,0.52224,0.046174,0.6589,0.010794291999999999,0.307344
1963,11,0.49674,0.53814,0.045674,0.5792,1.07274e-05,0.298574
1963,12,0.5661794871794872,0.47578974358974363,0.04227692307692308,0.5402410256410256,0.06543847948717949,0.25706923076923077
1964,1,0.5549473684210526,0.46173157894736844,0.04172631578947368,0.5324842105263158,0.06716066157894737,0.22607105263157895
1964,2,0.5619772727272727,0.5020795454545455,0.04550454545454545,0.48009090909090907,0.08572922386363636,0.18678863636363638
1964,3,0.5984,0.5199849999999999,0.065665,0.58135,0.05820013049999999,0.201135
1964,4,0.6328666666666667,0.5365333333333333,0.08782666666666666,0.6244,0.07761232,0.14926666666666666
1964,5,0.5694642857142858,0.5826428571428571,0.08039642857142858,0.54475,0.052018607142857144,0.18022142857142856
1964,6,0.5282105263157895,0.4967894736842105,0.04572105263157895,0.6209473684210526,0.0002192,0.15381052631578948
1964,7,0.5259166666666667,0.4742916666666666,0.04367083333333333,0.64925,0.00017145833333333333,0.17775416666666666
1964,8,0.54075,0.42350000000000004,0.03805,0.6429,1.83e-05,0.195905
1964,9,0.5372380952380953,0.43314285714285716,0.04773809523809523,0.6347761904761905,5.390476190476191e-06,0.19402380952380952
1964,10,0.5411621621621622,0.5467837837837838,0.06495135135135136,0.6363864864864864,8.730135135135134e-05,0.22795405405405406
1964,11,0.5266585365853659,0.5482682926829268,0.07851219512195122,0.6607317073170732,0.04541683902439025,0.26445365853658537
1964,12,0.47302272727272726,0.5565681818181818,0.07216818181818181,0.6159318181818182,0.0845741265909091,0.2713840909090909
1965,1,0.48658,0.55012,0.057212,0.5817,0.093076507,0.21622599999999997
1965,2,0.5391794871794872,0.5414102564102564,0.041738461538461544,0.5573333333333333,0.07178196615384616,0.16375897435897435
1965,3,0.5572666666666667,0.5236,0.04296,0.5593,0.00023113866666666668,0.11854999999999999
1965,4,0.5686315789473685,0.5702105263157895,0.05173684210526316,0.5321052631578947,2.002105263157895e-06,0.14397894736842104
1965,5,0.4983214285714285,0.5781785714285714,0.04328214285714286,0.5045357142857142,0.1040068225,0.188
1965,6,0.4540740740740741,0.5454074074074073,0.04888888888888889,0.47237037037037033,0.10786004111111111,0.19094814814814814
1965,7,0.47904878048780486,0.5474634146341464,0.05257560975609757,0.49882926829268287,0.08880352121951218,0.17016341463414633
1965,8,0.5649285714285714,0.5578214285714286,0.05940714285714286,0.4840714285714286,2.3587142857142856e-05,0.1228392857142857
1965,9,0.6258518518518519,0.538074074074074,0.04702222222222222,0.387037037037037,6.5140740740740745e-06,0.10999259259259259
1965,10,0.6324848484848484,0.5088181818181818,0.0432060606060606,0.3107939393939394,0.009247654545454545,0.13825757575757575
1965,11,0.5978461538461539,0.6147692307692307,0.04882307692307692,0.15244615384615384,0.09385076923076922,0.19704615384615384
1965,12,0.4490625,0.6435625,0.05441875,0.35301875,0.076258525625,0.31224999999999997
1966,1,0.4518333333333333,0.6524,0.04909,0.49074066666666666,0.010175201666666666,0.2875333333333333
1966,2,0.4898095238095238,0.6239523809523809,0.044295238095238096,0.4896904761904762,3.3271428571428574e-06,0.23976190476190476
1966,3,0.46832142857142856,0.5468571428571428,0.045760714285714287,0.5152142857142857,0.00045658285714285715,0.2096642857142857
1966,4,0.4654666666666667,0.4722,0.060270000000000004,0.3863666666666667,0.011132102666666666,0.18218666666666666
1966,5,0.421962962962963,0.5225555555555556,0.07346666666666667,0.3743333333333333,0.012132915555555556,0.1542222222222222
1966,6,0.46049999999999996,0.55835,0.051390000000000005,0.31811500000000004,0.015112565,0.12805
1966,7,0.5182571428571429,0.6222571428571428,0.0505,0.39692285714285713,0.018230039714285714,0.23198000000000002
1966,8,0.5736909090909091,0.6465636363636363,0.05858909090909091,0.3891381818181818,0.040882331636363636,0.27333454545454544
1966,9,0.5535813953488372,0.6496046511627906,0.04746511627906977,0.3550273720930232,0.05367590930232558,0.25543255813953486
1966,10,0.5440263157894737,0.6810263157894736,0.04926842105263157,0.2582340789473684,0.0742059,0.24893421052631579
1966,11,0.5366153846153846,0.5571538461538462,0.059730769230769226,0.1954643076923077,0.010785384615384615,0.16295384615384614
1966,12,0.6025238095238096,0.5090952380952382,0.04394285714285714,0.3117619047619048,0.014584523809523808,0.18093809523809523
1967,1,0.5890909090909091,0.5871818181818181,0.045654545454545455,0.33954545454545454,0.040955454545454545,0.23354545454545453
1967,2,0.5611904761904762,0.6580952380952381,0.04663809523809524,0.4065714285714286,0.039056971428571424,0.23747142857142858
1967,3,0.5082666666666666,0.632,0.055023333333333334,0.40696666666666664,0.037918462666666666,0.2348633333333333
1967,4,0.501235294117647,0.6295882352941177,0.046370588235294115,0.34979607843137256,0.03638355490196078,0.26042745098039216
1967,5,0.5333,0.63098,0.043464,0.332596,0.030877100799999998,0.23383600000000002
1967,6,0.5495813953488372,0.621046511627907,0.043602325581395346,0.3753906976744186,0.03016113906976744,0.22110232558139536
1967,7,0.5126136363636363,0.5549090909090909,0.03990227272727273,0.47942045454545457,0.041367085,0.16838863636363638
1967,8,0.47747999999999996,0.52688,0.042212,0.496832,0.058242855999999996,0.21086400000000002
1967,9,0.5244615384615385,0.5116153846153846,0.032815384615384614,0.40935,0.00020492923076923075,0.2077192307692308
1967,10,0.5078947368421053,0.5,0.02976842105263158,0.483,0.0001690547368421053,0.20541578947368422
1967,11,0.49940000000000007,0.4286,0.02832,0.4889,6.033e-06,0.1663
1967,12,0.5266500000000001,0.51515,0.0313,0.28454999999999997,0.0034551165,0.143
1968,1,0.5123125000000001,0.5588124999999999,0.0322375,0.26175,0.0057530375,0.1314375
1968,2,0.54925,0.4971666666666667,0.030291666666666665,0.35233333333333333,0.0076731241666666665,0.12633333333333333
1968,3,0.5739375,0.5511874999999999,0.0448625,0.48512500000000003,0.0074050625,0.273625
1968,4,0.5675,0.59175,0.049999999999999996,0.5477500000000001,0.004529050000000001,0.32525000000000004
1968,5,0.5641538461538461,0.6258461538461538,0.04998461538461538,0.534976923076923,0.0032032615384615386,0.40792307692307694
1968,6,0.5839444444444444,0.6253333333333333,0.04341111111111111,0.23806,0.006433027777777778,0.47758333333333336
1968,7,0.5393333333333333,0.6196,0.05533999999999999,0.08026399999999999,0.12064770666666667,0.4110533333333333
1968,8,0.5346896551724138,0.5224137931034483,0.05025862068965517,0.28414999999999996,0.10066646827586206,0.2711241379310345
1968,9,0.5662857142857143,0.5168571428571428,0.048575,0.43886714285714284,0.07840238000000001,0.24732500000000002
1968,10,0.6055675675675676,0.5232972972972972,0.04250810810810811,0.34994486486486487,0.04559455243243244,0.16364864864864864
1968,11,0.6030263157894736,0.5209473684210526,0.04352894736842105,0.3244065789473684,0.0378204452631579,0.1410157894736842
1968,12,0.56925,0.46825,0.04485714285714286,0.3584096428571429,0.04269368142857143,0.15133214285714286
1969,1,0.538,0.5358928571428571,0.049025,0.3066857142857143,0.032113670000000004,0.19665714285714286
1969,2,0.569,0.5203333333333333,0.05109259259259259,0.3029822222222222,0.03722046518518519,0.17082962962962964
1969,3,0.5853,0.5740333333333333,0.05188333333333333,0.22443833333333332,0.040047054,0.17701666666666668
1969,4,0.5394193548387097,0.5391612903225806,0.05037096774193549,0.3190167741935484,0.03112090193548387,0.2602096774193548
1969,5,0.47061538461538466,0.47465384615384615,0.06147692307692308,0.41124076923076924,0.044448722307692305,0.27813461538461537
1969,6,0.4281875,0.48825,0.08271250000000001,0.454,0.033651125000000004,0.35895625
1969,7,0.6006,0.5254000000000001,0.07976,0.4328,0.02999706,0.26345999999999997
1969,8,0.6636111111111112,0.5673888888888889,0.07194444444444444,0.34855555555555556,0.004718138888888889,0.22952777777777778
1969,9,0.6123333333333333,0.4978571428571429,0.03211428571428571,0.2970952380952381,0.0024808209523809526,0.12512380952380953
1969,10,0.5475238095238095,0.49552380952380953,0.031733333333333336,0.28862857142857146,0.0001543780952380952,0.1390809523809524
1969,11,0.5537142857142857,0.48414285714285715,0.03090952380952381,0.2304904761904762,0.0015364285714285712,0.12977619047619046
1969,12,0.5200666666666667,0.47506666666666664,0.03678,0.14010666666666666,0.00010133333333333333,0.13492
1970,1,0.529875,0.42143749999999996,0.03764375,0.14970625,0.00012971875,0.16606875
1970,2,0.4322,0.51408,0.036587999999999996,0.18159200000000003,0.006944171999999999,0.171116
1970,3,0.40595238095238095,0.5236666666666666,0.035552380952380946,0.19482857142857143,0.01091987619047619,0.15661904761904763
1970,4,0.4772222222222222,0.5296111111111111,0.05041111111111111,0.23474444444444442,0.03804689666666667,0.1668277777777778
1970,5,0.6255833333333333,0.5176666666666666,0.07411666666666666,0.34113333333333334,0.07197616166666666,0.21614999999999998
1970,6,0.667923076923077,0.42600000000000005,0.03992307692307692,0.5563076923076923,0.0013134523076923077,0.17869230769230768
1970,7,0.6424210526315789,0.42610526315789476,0.04857894736842105,0.567,0.0010256778947368421,0.20494736842105263
1970,8,0.5809375,0.43553125,0.057525,0.54569625,0.000699559375,0.29344375
1970,9,0.560875,0.41025,0.053899999999999997,0.474345,0.0004090225,0.287675
1970,10,0.5549666666666667,0.43063333333333337,0.05472,0.4025266666666667,0.0004522966666666667,0.29503333333333337
1970,11,0.6054705882352941,0.4511764705882353,0.049623529411764705,0.1609435294117647,0.0006550870588235294,0.18062941176470587
1970,12,0.49333333333333335,0.40475,0.034075,0.3407833333333334,0.0004258,0.2444166666666667
1971,1,0.4653548387096774,0.4120645161290323,0.035077419354838706,0.39948387096774196,0.0002957451612903226,0.22543548387096773
1971,2,0.4378666666666667,0.4448,0.051840000000000004,0.43524,0.0027025200000000004,0.20722666666666667
1971,3,0.45135714285714285,0.49785714285714283,0.05167857142857143,0.4082785714285714,0.005616591785714285,0.16069642857142857
1971,4,0.5154137931034483,0.5707931034482759,0.05018275862068965,0.34198275862068966,0.005906026206896553,0.1324551724137931
1971,5,0.5521891891891892,0.5868648648648648,0.04300540540540541,0.31258108108108107,0.005931221891891892,0.15105405405405406
1971,6,0.5903333333333334,0.5739666666666667,0.049993333333333334,0.31933,0.005705566666666667,0.15541
1971,7,0.5866206896551724,0.583103448275862,0.0564896551724138,0.3265862068965517,0.008088578965517242,0.1810448275862069
1971,8,0.5992592592592593,0.5756666666666667,0.05525185185185185,0.3469777777777778,0.009131327407407406,0.17950370370370372
1971,9,0.5689642857142857,0.5523214285714285,0.045089285714285714,0.36350714285714286,0.0054406042857142855,0.14247142857142858
1971,10,0.5488333333333333,0.5676666666666667,0.03690416666666666,0.37175,0.000991565,0.11332500000000001
1971,11,0.5942222222222222,0.5585555555555556,0.03663333333333333,0.4220555555555555,2.8555555555555556e-07,0.10468888888888889
1971,12,0.6098947368421053,0.5615789473684211,0.03588947368421053,0.45273684210526316,2.757894736842105e-07,0.09831052631578947
1972,1,0.6634705882352941,0.4723882352941176,0.034194117647058826,0.5856470588235294,0.012529797058823528,0.11826470588235294
1972,2,0.6784545454545454,0.4190181818181818,0.03509545454545455,0.5417727272727273,0.038728904545454544,0.14439090909090907
1972,3,0.6613333333333333,0.4648933333333333,0.036353333333333335,0.46699999999999997,0.05680280666666667,0.14261333333333331
1972,4,0.5846363636363636,0.5312727272727273,0.038113636363636356,0.4275909090909091,0.048413885454545454,0.11618181818181818
1972,5,0.5765555555555556,0.5561666666666666,0.04561111111111111,0.328135,0.0008341066666666667,0.12765555555555555
1972,6,0.5872068965517241,0.5131724137931034,0.043493103448275866,0.3902496551724138,0.0006990858620689656,0.1943758620689655
1972,7,0.5290208333333334,0.5389375,0.04991458333333334,0.45018854166666666,0.0005556770833333333,0.19453125000000002
1972,8,0.5378888888888889,0.5084722222222222,0.04551111111111111,0.4750888888888889,0.0001266325,0.1997861111111111
1972,9,0.5597272727272727,0.5685636363636364,0.0463290909090909,0.3476345454545455,0.0003062672727272727,0.18311818181818182
1972,10,0.541952380952381,0.5734761904761905,0.04473333333333333,0.31439761904761904,0.00031981666666666664,0.16863095238095238
1972,11,0.5934,0.5788,0.03551333333333333,0.29708,0.00022897466666666665,0.16987333333333332
1972,12,0.5619047619047619,0.5521904761904762,0.034928571428571434,0.3807190476190476,0.0021047940476190477,0.14070476190476192
1973,1,0.5750277777777778,0.5477222222222222,0.03404722222222222,0.39017222222222225,0.0056599791666666665,0.13173333333333334
1973,2,0.5858666666666666,0.5564666666666667,0.03902666666666667,0.41007333333333335,0.0064967440000000005,0.10276333333333333
1973,3,0.5992439024390244,0.5879024390243902,0.04621707317073171,0.34920731707317076,0.004171056341463415,0.09735609756097562
1973,4,0.5928888888888889,0.52675,0.046266666666666664,0.5214111111111112,0.021322454722222224,0.1126888888888889
1973,5,0.6025135135135135,0.5553243243243243,0.052643243243243244,0.4976297297297298,0.0433814054054054,0.1133
1973,6,0.6178541666666667,0.6052083333333333,0.05078125,0.44865625,0.08716180791666667,0.11646666666666666
1973,7,0.596542857142857,0.6304571428571428,0.05585142857142857,0.48464571428571424,0.0958214817142857,0.12254285714285713
1973,8,0.6251621621621621,0.6362432432432432,0.05546486486486486,0.44516756756756753,0.06403360972972973,0.1497837837837838
1973,9,0.5985208333333333,0.5877083333333334,0.06451041666666667,0.44872291666666664,0.027408480625,0.22306666666666666
1973,10,0.5411333333333332,0.5168333333333334,0.044680000000000004,0.4698733333333333,0.005204303999999999,0.23311666666666667
1973,11,0.550611111111111,0.5121111111111111,0.054261111111111114,0.4880305555555555,0.00826644222222222,0.24362222222222224
1973,12,0.5329736842105263,0.4901578947368421,0.05932894736842106,0.5329736842105263,0.006486931578947368,0.23875
1974,1,0.5610740740740741,0.48507407407407405,0.06447407407407407,0.5881851851851851,0.007303223703703703,0.1986814814814815
1974,2,0.5518214285714286,0.47750000000000004,0.06327857142857143,0.5996428571428571,0.007041702142857142,0.2043857142857143
1974,3,0.515,0.41610714285714284,0.06577142857142858,0.5754071428571429,0.00308035,0.29166071428571433
1974,4,0.55776,0.41607999999999995,0.09280799999999999,0.63792,0.0014674272,0.34543599999999997
1974,5,0.5932173913043478,0.5308260869565217,0.08170869565217391,0.4461886956521739,0.00019678608695652175,0.2800956521739131
1974,6,0.618525,0.60025,0.0736425,0.4283475,0.0360310725,0.20801250000000002
1974,7,0.6309285714285714,0.5892142857142857,0.06497380952380952,0.4375564761904762,0.08691250761904762,0.19552142857142857
1974,8,0.5962641509433962,0.5981320754716981,0.044816981132075474,0.41016094339622644,0.10149117547169813,0.1366245283018868
1974,9,0.5816470588235294,0.5777941176470588,0.04115882352941176,0.44146229411764704,0.10849762764705882,0.1263235294117647
1974,10,0.5650000000000001,0.5343529411764706,0.03616176470588235,0.49711764705882355,0.04367150588235294,0.14764117647058825
1974,11,0.5145454545454545,0.527,0.03542272727272727,0.4687045454545455,0.013946301590909089,0.14175909090909092
1974,12,0.5134444444444444,0.5382222222222223,0.03602222222222222,0.39855555555555555,0.0037595211111111104,0.14565555555555554
1975,1,0.49781578947368427,0.5147894736842106,0.03871578947368421,0.443578947368421,0.003583816578947368,0.1574421052631579
1975,2,0.5130769230769231,0.44787179487179485,0.04277435897435898,0.5041282051282051,0.0013693189743589744,0.15455897435897437
1975,3,0.5391219512195122,0.42773170731707316,0.04578780487804878,0.5501463414634147,0.0009731424390243902,0.16345365853658536
1975,4,0.5245757575757576,0.40806060606060607,0.045803030303030304,0.4927878787878788,0.0038851236363636366,0.11776363636363636
1975,5,0.5514117647058824,0.45535294117647057,0.049205882352941176,0.45983529411764706,0.007113245294117647,0.11138529411764707
1975,6,0.5726,0.47831333333333337,0.04552333333333333,0.3785466666666667,0.0155214,0.14186666666666667
1975,7,0.52956,0.41855200000000004,0.039764,0.44144,0.016213112000000002,0.172232
1975,8,0.5487142857142857,0.46023214285714287,0.04113571428571428,0.47767857142857145,0.015557982142857142,0.22017857142857142
1975,9,0.6113333333333333,0.5744,0.04615333333333334,0.2901346666666667,0.01724092,0.17225333333333334
1975,10,0.529375,0.621,0.0473,0.2743775,0.0546973,0.168175
1975,11,0.5453225806451614,0.684,0.051596774193548384,0.3309192580645161,0.07084321612903226,0.21451935483870968
1975,12,0.6422368421052632,0.5947894736842105,0.05533157894736842,0.462042,0.04864777894736842,0.17180526315789474
1976,1,0.6393571428571428,0.5274464285714285,0.053457142857142856,0.5191561607142857,0.07464213392857143,0.1691482142857143
1976,2,0.6461034482758621,0.5928793103448275,0.04996206896551724,0.45616544827586203,0.058779062068965514,0.16758793103448277
1976,3,0.6277333333333334,0.5444888888888889,0.04829555555555555,0.5231555555555556,0.07640328444444444,0.15233555555555556
1976,4,0.5925666666666667,0.5154333333333334,0.043039999999999995,0.5034,0.11483696333333332,0.1705
1976,5,0.5969782608695653,0.5856739130434783,0.05556956521739131,0.40157608695652175,0.002870582608695652,0.18375000000000002
1976,6,0.5963684210526315,0.6376315789473684,0.04788947368421053,0.2816315789473684,0.0012359684210526316,0.17412631578947368
1976,7,0.570433962264151,0.5857735849056603,0.04918679245283019,0.26081132075471697,0.01679817924528302,0.20872075471698115
1976,8,0.548952380952381,0.5900714285714286,0.055119047619047616,0.21404047619047623,0.016637133333333335,0.21270000000000003
1976,9,0.5237380952380952,0.6193095238095238,0.05794047619047619,0.2126704761904762,0.016460657142857143,0.20981904761904763
1976,10,0.5331724137931034,0.6077586206896551,0.05195172413793103,0.24093275862068966,0.015982977586206898,0.1906051724137931
1976,11,0.5386666666666667,0.589875,0.05084166666666667,0.27084833333333336,0.00885895,0.1736375
1976,12,0.5396808510638298,0.5928510638297873,0.05419148936170213,0.3042708510638298,0.003850951063829787,0.19104468085106385
1977,1,0.5705423728813559,0.6089830508474576,0.04919830508474576,0.3118435593220339,0.03135804237288135,0.1973271186440678
1977,2,0.5709038461538462,0.5741923076923077,0.04269423076923077,0.34169692307692306,0.05104974423076924,0.22378461538461536
1977,3,0.5353571428571429,0.5707857142857142,0.04392857142857143,0.34343666666666667,0.005625766666666666,0.25275714285714285
1977,4,0.5410701754385965,0.5622982456140351,0.042856140350877196,0.3610166666666667,0.005178938596491228,0.24068421052631578
1977,5,0.5529285714285714,0.5327678571428571,0.0396375,0.3608846428571429,0.006397060178571429,0.15111785714285714
1977,6,0.5558571428571428,0.5759206349206349,0.037620634920634916,0.2594101587301587,0.008884166666666667,0.14764285714285716
1977,7,0.5629324324324325,0.609554054054054,0.040964864864864864,0.25033391891891893,0.014528660135135135,0.16360135135135137
1977,8,0.5738030303030304,0.6402575757575757,0.04267727272727273,0.21831515151515152,0.057983483181818174,0.16426212121212122
1977,9,0.5593037974683545,0.6095911392405063,0.04288354430379747,0.2636227848101266,0.048541043544303795,0.16175696202531645
1977,10,0.5637575757575757,0.5651969696969698,0.04206969696969697,0.3066949494949495,0.04656104828282828,0.13857878787878788
1977,11,0.5721309523809524,0.5143666666666666,0.04212142857142857,0.3790797619047619,0.04385171333333333,0.1256357142857143
1977,12,0.5607375,0.46798124999999996,0.0374675,0.38500562499999996,0.04679681125,0.12559499999999998
1978,1,0.5782549019607843,0.4702098039215686,0.036970588235294116,0.35873921568627454,0.014600149411764704,0.12102156862745099
1978,2,0.5790961538461539,0.4978269230769231,0.036203846153846156,0.3036346153846154,0.000875123076923077,0.12009423076923077
1978,3,0.598025,0.538075,0.03535,0.21469999999999997,0.00021598375,0.12139249999999999
1978,4,0.6083508771929825,0.5683684210526315,0.03390175438596491,0.1464877192982456,0.001350051754385965,0.1366842105263158
1978,5,0.6048863636363636,0.5785,0.04061590909090909,0.1525409090909091,0.002909837727272727,0.14084545454545455
1978,6,0.6067962962962964,0.6143814814814815,0.05067777777777778,0.20192222222222223,0.002983623518518519,0.2086388888888889
1978,7,0.598919540229885,0.6168793103448276,0.05275402298850575,0.22480114942528737,0.0032523224137931037,0.18579195402298854
1978,8,0.5930615384615384,0.6076338461538462,0.04885384615384615,0.2274676923076923,0.0037696687692307693,0.18864461538461538
1978,9,0.6083432835820896,0.6292910447761194,0.05076119402985075,0.23835671641791045,0.002760499402985075,0.1820955223880597
1978,10,0.595047619047619,0.5772904761904762,0.0503547619047619,0.3016957142857143,0.009346970476190477,0.12520238095238095
1978,11,0.62788,0.58756,0.048895999999999995,0.24881040000000001,0.008917782400000001,0.13150399999999998
1978,12,0.6310289855072463,0.5472173913043479,0.04563043478260869,0.263654347826087,0.013609121739130436,0.13569130434782609
1979,1,0.63525,0.54005,0.043991666666666665,0.25791533333333333,0.013583692000000001,0.13065166666666667
1979,2,0.6459444444444444,0.5576666666666666,0.047574074074074074,0.2011022222222222,0.013413220000000002,0.14013333333333333
1979,3,0.6797678571428571,0.6015535714285714,0.06634107142857143,0.07643571428571429,0.005125558928571429,0.13805535714285716
1979,4,0.6655142857142857,0.6552571428571429,0.07659142857142857,0.09546571428571428,0.005089065714285714,0.10662285714285714
1979,5,0.6884871794871794,0.6547948717948717,0.06554871794871794,0.1669076923076923,0.011632135897435898,0.0962948717948718
1979,6,0.6799607843137254,0.6707843137254902,0.04268039215686274,0.16740980392156865,0.011966249019607845,0.08174901960784314
1979,7,0.6768604651162791,0.6609999999999999,0.043876744186046514,0.1650320930232558,0.012489381395348838,0.08600232558139535
1979,8,0.7000930232558139,0.6815581395348836,0.04666046511627906,0.1757739534883721,0.01576202093023256,0.09576279069767442
1979,9,0.70028125,0.66834375,0.051459375,0.1233725,0.022393840625,0.096378125
1979,10,0.6428095238095238,0.7430952380952381,0.0495047619047619,0.12385714285714286,0.01016908761904762,0.12202857142857144
1979,11,0.67425,0.69375,0.05266071428571428,0.20580714285714286,0.012514649285714287,0.1546107142857143
1979,12,0.6916046511627907,0.6225348837209302,0.04919767441860465,0.26615581395348836,0.018072768604651162,0.16973023255813954
1980,1,0.6882903225806452,0.5911290322580645,0.042951612903225814,0.29849354838709674,0.01621236258064516,0.15996129032258063
1980,2,0.6549999999999999,0.6047948717948718,0.039753846153846153,0.28488128205128205,0.01205466564102564,0.13016410256410255
1980,3,0.5941428571428571,0.6564489795918367,0.0406734693877551,0.2488933673469388,0.006185494285714285,0.15158571428571427
1980,4,0.5008076923076923,0.6143076923076923,0.03967692307692308,0.28036076923076925,0.0009248384615384615,0.18309230769230772
